,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
5273,17680,24,3,497.4500000000001,4,3,2,432,Loyal Customer,0
5274,17681,597,5,731.2,1,3,2,132,At Risk,1
5275,17682,10,11,4065.28,4,4,4,444,Champion,0
5276,17683,386,3,819.01,1,3,2,132,At Risk,1
5277,17684,44,1,239.41,3,1,1,311,Others,0
5278,17685,17,12,5454.95,4,4,4,444,Champion,0
5279,17686,7,9,8296.81,4,4,4,444,Champion,0
5280,17687,421,1,432.68,1,1,2,112,Lost Customer,1
5281,17688,394,1,304.2,1,1,1,111,Lost Customer,1
5282,17689,388,2,317.08,1,2,1,121,Lost Customer,1
5283,17690,30,20,6963.8,3,4,4,344,Loyal Customer,0
5284,17691,358,4,637.55,2,3,2,232,At Risk,1
5285,17692,127,12,2975.8,2,4,4,244,Big Spender,0
5286,17693,137,1,200.47,2,1,1,211,Lost Customer,0
5287,17694,142,3,1695.97,2,3,3,233,At Risk,0
5288,17695,132,5,1746.04,2,3,3,233,At Risk,0
5289,17696,38,27,7679.59,3,4,4,344,Loyal Customer,0
5290,17697,236,1,338.95,2,1,1,211,Lost Customer,0
5291,17698,261,1,154.95,2,1,1,211,Lost Customer,1
5292,17699,477,2,442.0,1,2,2,122,Lost Customer,1
5293,17700,17,14,6679.97,4,4,4,444,Champion,0
5294,17701,253,1,417.95,2,1,2,212,Lost Customer,1
5295,17702,30,6,3144.04,3,3,4,334,Loyal Customer,0
5296,17703,35,4,1094.84,3,3,3,333,Loyal Customer,0
5297,17704,169,2,885.19,2,2,3,223,Lost Customer,0
5298,17705,3,11,2083.9,4,4,3,443,Loyal Customer,0
5299,17706,4,31,20272.15,4,4,4,444,Champion,0
5300,17707,185,8,609.3,2,4,2,242,At Risk,0
5301,17708,188,4,884.1800000000001,2,3,3,233,At Risk,0
5302,17709,170,5,671.01,2,3,2,232,At Risk,0
5303,17710,424,1,293.5,1,1,1,111,Lost Customer,1
5304,17711,11,2,385.1,4,2,2,422,Others,0
5305,17712,45,1,522.91,3,1,2,312,Others,0
5306,17713,382,4,1198.09,1,3,3,133,At Risk,1
5307,17714,321,5,1410.18,2,3,3,233,At Risk,1
5308,17715,201,2,489.6,2,2,2,222,Lost Customer,0
5309,17716,23,24,15956.97,4,4,4,444,Champion,0
5310,17717,421,1,376.92,1,1,2,112,Lost Customer,1
5311,17718,232,2,439.18,2,2,2,222,Lost Customer,0
5312,17719,38,15,5396.04,3,4,4,344,Loyal Customer,0
5313,17720,26,10,2666.91,4,4,4,444,Champion,0
5314,17721,659,1,307.21000000000004,1,1,1,111,Lost Customer,1
5315,17722,96,5,3520.2200000000003,3,3,4,334,Loyal Customer,0
5316,17723,127,7,3378.4000000000005,2,4,4,244,Big Spender,0
5317,17724,71,3,1033.0,3,3,3,333,Loyal Customer,0
5318,17725,16,11,3439.08,4,4,4,444,Champion,0
5319,17726,395,7,1092.06,1,4,3,143,At Risk,1
5320,17727,15,1,1060.25,4,1,3,413,Others,0
5321,17728,4,5,4238.76,4,3,4,434,Loyal Customer,0
5322,17729,596,1,438.65,1,1,2,112,Lost Customer,1
5323,17730,3,20,7773.8,4,4,4,444,Champion,0
5324,17731,79,6,1708.99,3,3,3,333,Loyal Customer,0
5325,17732,373,8,2166.42,2,4,3,243,At Risk,1
5326,17733,39,2,692.19,3,2,2,322,Others,0
5327,17734,54,6,1442.32,3,3,3,333,Loyal Customer,0
5328,17735,2,26,16790.33,4,4,4,444,Champion,0
5329,17736,9,3,377.44,4,3,2,432,Loyal Customer,0
5330,17737,9,2,168.24,4,2,1,421,Others,0
5331,17738,19,13,4183.56,4,4,4,444,Champion,0
5332,17739,12,18,7730.59,4,4,4,444,Champion,0
5333,17740,389,6,426.9,1,3,2,132,At Risk,1
5334,17741,407,2,101.1,1,2,1,121,Lost Customer,1
5335,17742,113,11,2098.48,2,4,3,243,At Risk,0
5336,17743,448,1,229.2,1,1,1,111,Lost Customer,1
5337,17744,4,7,2649.14,4,4,4,444,Champion,0
5338,17745,478,2,600.34,1,2,2,122,Lost Customer,1
5339,17746,240,4,904.18,2,3,3,233,At Risk,0
5340,17747,113,1,71.4,2,1,1,211,Lost Customer,0
5341,17748,527,1,358.15,1,1,2,112,Lost Customer,1
5342,17749,178,3,1026.18,2,3,3,233,At Risk,0
5343,17750,5,9,1710.45,4,4,3,443,Loyal Customer,0
5344,17751,421,1,157.86,1,1,1,111,Lost Customer,1
5345,17752,359,1,80.64,2,1,1,211,Lost Customer,1
5346,17753,464,4,382.06,1,3,2,132,At Risk,1
5347,17754,1,13,4451.22,4,4,4,444,Champion,0
5348,17756,376,3,728.75,2,3,2,232,At Risk,1
5349,17757,1,56,9074.05,4,4,4,444,Champion,0
5350,17758,19,12,4964.03,4,4,4,444,Champion,0
5351,17759,17,5,1261.88,4,3,3,433,Loyal Customer,0
5352,17760,22,6,746.39,4,3,2,432,Loyal Customer,0
5353,17761,33,1,712.78,3,1,2,312,Others,0
5354,17762,456,1,129.75,1,1,1,111,Lost Customer,1
5355,17763,263,4,86.15,2,3,1,231,At Risk,1
5356,17764,51,5,1513.57,3,3,3,333,Loyal Customer,0
5357,17765,159,4,524.0,2,3,2,232,At Risk,0
5358,17766,381,2,299.61,1,2,1,121,Lost Customer,1
5359,17767,15,2,413.05,4,2,2,422,Others,0
5360,17768,8,7,3292.73,4,4,4,444,Champion,0
5361,17769,13,17,7053.38,4,4,4,444,Champion,0
5362,17770,199,5,1143.27,2,3,3,233,At Risk,0
5363,17771,57,4,387.41,3,3,2,332,Loyal Customer,0
5364,17772,11,3,360.75,4,3,2,432,Loyal Customer,0
5365,17773,514,2,575.37,1,2,2,122,Lost Customer,1
5366,17774,97,9,3273.83,2,4,4,244,Big Spender,0
5367,17775,255,1,56.4,2,1,1,211,Lost Customer,1
5368,17776,387,2,330.56,1,2,1,121,Lost Customer,1
5369,17777,25,3,647.56,4,3,2,432,Loyal Customer,0
5370,17778,662,1,197.7,1,1,1,111,Lost Customer,1
5371,17779,21,3,650.32,4,3,2,432,Loyal Customer,0
5372,17780,667,3,346.56,1,3,2,132,At Risk,1
5373,17781,159,2,188.02,2,2,1,221,Lost Customer,0
5374,17782,383,2,679.02,1,2,2,122,Lost Customer,1
5375,17783,72,3,376.96,3,3,2,332,Loyal Customer,0
5376,17784,550,1,112.86,1,1,1,111,Lost Customer,1
5377,17785,53,3,403.38,3,3,2,332,Loyal Customer,0
5378,17786,85,2,266.85,3,2,1,321,Others,0
5379,17787,153,4,1817.54,2,3,3,233,At Risk,0
5380,17788,74,2,1117.9,3,2,3,323,Others,0
5381,17789,281,2,397.15,2,2,2,222,Lost Customer,1
5382,17790,27,20,2779.41,3,4,4,344,Loyal Customer,0
5383,17791,30,1,106.1,3,1,1,311,Others,0
5384,17792,467,2,368.35,1,2,2,122,Lost Customer,1
5385,17793,25,1,300.34,4,1,1,411,Others,0
5386,17794,687,2,147.3,1,2,1,121,Lost Customer,1
5387,17795,180,2,342.83,2,2,2,222,Lost Customer,0
5388,17796,40,7,1236.39,3,4,3,343,Loyal Customer,0
5389,17797,22,8,1971.87,4,4,3,443,Loyal Customer,0
5390,17798,582,1,178.07,1,1,1,111,Lost Customer,1
5391,17799,22,20,6246.93,4,4,4,444,Champion,0
5392,17800,37,9,1187.21,3,4,3,343,Loyal Customer,0
5393,17801,451,3,770.03,1,3,2,132,At Risk,1
5394,17802,82,10,4946.22,3,4,4,344,Loyal Customer,0
5395,17803,392,1,184.66,1,1,1,111,Lost Customer,1
5396,17804,376,3,383.78,2,3,2,232,At Risk,1
5397,17805,74,2,927.03,3,2,3,323,Others,0
5398,17806,11,1,546.04,4,1,2,412,Others,0
5399,17807,395,3,437.87,1,3,2,132,At Risk,1
5400,17808,549,4,262.64,1,3,1,131,At Risk,1
5401,17809,16,20,10085.89,4,4,4,444,Champion,0
5402,17810,669,2,373.16,1,2,2,122,Lost Customer,1
5403,17811,4,47,9519.8,4,4,4,444,Champion,0
5404,17812,13,7,911.99,4,4,3,443,Loyal Customer,0
5405,17813,14,5,1698.07,4,3,3,433,Loyal Customer,0
5406,17814,375,2,1609.37,2,2,3,223,Lost Customer,1
5407,17815,393,1,591.96,1,1,2,112,Lost Customer,1
5408,17816,37,6,96.11,3,3,1,331,Loyal Customer,0
5409,17817,4,6,788.15,4,3,2,432,Loyal Customer,0
5410,17818,738,1,124.78,1,1,1,111,Lost Customer,1
5411,17819,72,12,6021.05,3,4,4,344,Loyal Customer,0
5412,17820,374,1,180.61,2,1,1,211,Lost Customer,1
5413,17821,406,1,334.62,1,1,1,111,Lost Customer,1
5414,17822,420,5,2162.93,1,3,3,133,At Risk,1
5415,17823,421,2,449.25,1,2,2,122,Lost Customer,1
5416,17824,51,1,298.4,3,1,1,311,Others,0
5417,17825,599,4,701.96,1,3,2,132,At Risk,1
5418,17826,374,1,133.34,2,1,1,211,Lost Customer,1
5419,17827,5,6,2376.17,4,3,4,434,Loyal Customer,0
5420,17828,23,4,1820.09,4,3,3,433,Loyal Customer,0
5421,17829,299,5,4756.74,2,3,4,234,Big Spender,1
5422,17830,2,3,398.7,4,3,2,432,Loyal Customer,0
5423,17831,33,1,35.400000000000006,3,1,1,311,Others,0
5424,17832,50,1,155.37,3,1,1,311,Others,0
5425,17833,723,1,338.46000000000004,1,1,1,111,Lost Customer,1
5426,17834,415,2,689.6700000000001,1,2,2,122,Lost Customer,1
5427,17835,3,3,342.24,4,3,1,431,Loyal Customer,0
5428,17836,47,1,110.21,3,1,1,311,Others,0
5429,17837,42,8,1541.23,3,4,3,343,Loyal Customer,0
5430,17838,27,13,5604.64,3,4,4,344,Loyal Customer,0
5431,17839,42,1,318.15,3,1,1,311,Others,0
5432,17840,444,1,175.9,1,1,1,111,Lost Customer,1
5433,17841,2,211,68545.25,4,4,4,444,Champion,3
5434,17842,602,1,430.69,1,1,2,112,Lost Customer,1
5435,17843,303,2,320.4,2,2,1,221,Lost Customer,1
5436,17844,107,1,51.56,2,1,1,211,Lost Customer,0
5437,17845,555,4,596.09,1,3,2,132,At Risk,1
5438,17846,85,1,2033.1,3,1,3,313,Others,0
5439,17847,516,2,129.69,1,2,1,121,Lost Customer,1
5440,17848,81,30,3559.11,3,4,4,344,Loyal Customer,0
5441,17849,218,8,1063.76,2,4,3,243,At Risk,0
5442,17850,372,155,51208.87,2,4,4,244,Big Spender,3
5443,17851,422,6,1552.35,1,3,3,133,At Risk,1
5444,17852,12,5,657.8100000000001,4,3,2,432,Loyal Customer,0
5445,17853,407,3,1596.29,1,3,3,133,At Risk,1
5446,17854,185,6,1068.5,2,3,3,233,At Risk,0
5447,17855,373,1,208.97,2,1,1,211,Lost Customer,1
5448,17856,2,4,1418.03,4,3,3,433,Loyal Customer,0
5449,17857,4,24,27347.04,4,4,4,444,Champion,0
5450,17858,6,30,12518.65,4,4,4,444,Champion,0
5451,17859,305,1,141.92,2,1,1,211,Lost Customer,1
5452,17860,369,4,717.39,2,3,2,232,At Risk,1
5453,17861,3,18,5088.29,4,4,4,444,Champion,0
5454,17862,324,4,1254.89,2,3,3,233,At Risk,1
5455,17863,59,12,5360.4800000000005,3,4,4,344,Loyal Customer,0
5456,17864,13,5,876.57,4,3,3,433,Loyal Customer,0
5457,17865,31,46,26312.19,3,4,4,344,Loyal Customer,0
5458,17866,143,3,1134.95,2,3,3,233,At Risk,0
5459,17867,30,15,1582.0500000000002,3,4,3,343,Loyal Customer,0
5460,17868,386,1,227.15,1,1,1,111,Lost Customer,1
5461,17869,107,7,813.64,2,4,2,242,At Risk,0
5462,17870,2,13,2753.29,4,4,4,444,Champion,0
5463,17871,205,5,1068.95,2,3,3,233,At Risk,0
5464,17872,382,1,235.87,1,1,1,111,Lost Customer,1
5465,17873,80,18,6265.33,3,4,4,344,Loyal Customer,0
5466,17874,185,6,683.46,2,3,2,232,At Risk,0
5467,17875,688,1,167.1,1,1,1,111,Lost Customer,1
5468,17876,400,3,3424.02,1,3,4,134,Big Spender,1
5469,17877,170,1,237.61,2,1,1,211,Lost Customer,0
5470,17878,44,3,1378.93,3,3,3,333,Loyal Customer,0
5471,17879,174,1,178.52,2,2,1,221,Lost Customer,0
5472,17880,365,3,824.9200000000001,2,3,2,232,At Risk,1
5473,17881,304,1,133.35,2,2,1,221,Lost Customer,1
5474,17882,379,2,291.56,2,2,1,221,Lost Customer,1
5475,17883,3,7,988.42,4,4,3,443,Loyal Customer,0
5476,17884,4,20,2698.47,4,4,4,444,Champion,0
5477,17885,12,1,156.34,4,2,1,421,Others,0
5478,17886,32,6,1572.55,3,3,3,333,Loyal Customer,0
5479,17887,129,1,111.35,2,2,1,221,Lost Customer,0
5480,17888,21,25,1807.44,4,4,3,443,Loyal Customer,0
5481,17889,212,7,746.42,2,4,2,242,At Risk,0
5482,17890,323,2,586.89,2,2,2,222,Lost Customer,1
5483,17891,162,1,203.86,2,2,1,221,Lost Customer,0
5484,17892,56,3,244.1,3,3,1,331,Loyal Customer,0
5485,17893,225,1,107.21,2,2,1,221,Lost Customer,0
5486,17894,72,18,2304.58,3,4,4,344,Loyal Customer,0
5487,17895,44,1,95.45,3,2,1,321,Others,0
5488,17896,23,1,256.32,4,2,1,421,Others,0
5489,17897,173,9,2099.89,2,4,3,243,At Risk,0
5490,17898,85,4,299.18,3,3,1,331,Loyal Customer,0
5491,17899,159,1,154.55,2,2,1,221,Lost Customer,0
5492,17900,190,2,112.2,2,2,1,221,Lost Customer,0
5493,17901,29,3,260.08,3,3,1,331,Loyal Customer,0
5494,17902,547,1,216.4,1,2,1,121,Lost Customer,1
5495,17903,394,1,381.09,1,2,2,122,Lost Customer,1
5496,17904,21,1,181.07,4,2,1,421,Others,0
5497,17905,71,13,2178.87,3,4,3,343,Loyal Customer,0
5498,17906,247,1,72.9,2,2,1,221,Lost Customer,0
5499,17907,641,1,291.76,1,2,1,121,Lost Customer,1
5500,17908,374,5,1142.47,2,3,3,233,At Risk,1
5501,17909,737,1,110.05,1,2,1,121,Lost Customer,1
5502,17910,726,1,261.7,1,2,1,121,Lost Customer,1
5503,17911,9,1,366.23,4,2,2,422,Others,0
5504,17912,310,6,374.55,2,3,2,232,At Risk,1
5505,17913,59,14,3429.29,3,4,4,344,Loyal Customer,0
5506,17914,4,1,329.36,4,2,1,421,Others,0
5507,17915,551,1,225.78,1,2,1,121,Lost Customer,1
5508,17916,629,2,43.87,1,2,1,121,Lost Customer,1
5509,17917,45,3,335.03,3,3,1,331,Loyal Customer,0
5510,17918,501,3,396.39,1,3,2,132,At Risk,1
5511,17919,88,2,1840.32,3,2,3,323,Others,0
5512,17920,4,54,23581.78,4,4,4,444,Champion,0
5513,17921,64,10,2394.36,3,4,4,344,Loyal Customer,0
5514,17922,543,1,170.4,1,2,1,121,Lost Customer,1
5515,17923,282,3,497.0,2,3,2,232,At Risk,1
5516,17924,12,8,3257.7000000000003,4,4,4,444,Champion,0
5517,17925,373,1,244.08,2,2,1,221,Lost Customer,1
5518,17926,133,5,1035.49,2,3,3,233,At Risk,0
5519,17927,722,1,294.0,1,2,1,121,Lost Customer,1
5520,17928,45,3,341.24,3,3,1,331,Loyal Customer,0
5521,17929,11,12,3082.1,4,4,4,444,Champion,0
5522,17930,36,13,4275.22,3,4,4,344,Loyal Customer,0
5523,17931,134,14,3402.24,2,4,4,244,Big Spender,0
5524,17932,29,3,1331.57,3,3,3,333,Loyal Customer,0
5525,17933,632,1,114.69,1,2,1,121,Lost Customer,1
5526,17934,52,3,1049.15,3,3,3,333,Loyal Customer,0
5527,17935,138,7,686.14,2,4,2,242,At Risk,0
5528,17936,5,1,380.13,4,2,2,422,Others,0
5529,17937,9,7,4301.22,4,4,4,444,Champion,0
5530,17938,420,1,144.29,1,2,1,121,Lost Customer,1
5531,17939,160,1,99.14,2,2,1,221,Lost Customer,0
5532,17940,49,16,30306.79,3,4,4,344,Loyal Customer,0
5533,17941,131,4,1433.28,2,3,3,233,At Risk,0
5534,17942,8,1,77.50000000000001,4,2,1,421,Others,0
5535,17944,423,1,74.99,1,2,1,121,Lost Customer,1
5536,17945,697,3,360.35,1,3,2,132,At Risk,1
5537,17946,233,2,149.57999999999998,2,2,1,221,Lost Customer,0
5538,17947,37,1,176.68,3,2,1,321,Others,0
5539,17948,147,1,358.56000000000006,2,2,2,222,Lost Customer,0
5540,17949,1,118,117314.08,4,4,4,444,Champion,3
5541,17950,72,7,1166.29,3,4,3,343,Loyal Customer,0
5542,17951,40,4,1340.5800000000002,3,3,3,333,Loyal Customer,0
5543,17952,378,4,788.46,2,3,2,232,At Risk,1
5544,17953,540,1,159.17000000000002,1,2,1,121,Lost Customer,1
5545,17954,5,19,3804.38,4,4,4,444,Champion,0
5546,17955,199,6,949.9,2,3,3,233,At Risk,0
5547,17956,249,1,12.75,2,2,1,221,Lost Customer,0
5548,17957,66,1,111.68,3,2,1,321,Others,0
5549,17958,117,2,973.88,2,2,3,223,Lost Customer,0
5550,17959,592,1,140.75,1,2,1,121,Lost Customer,1
5551,17960,171,3,135.08,2,3,1,231,At Risk,0
5552,17961,21,100,2866.74,4,4,4,444,Champion,3
5553,17962,142,4,666.96,2,3,2,232,At Risk,0
5554,17963,471,4,643.16,1,3,2,132,At Risk,1
5555,17964,32,2,463.21,3,2,2,322,Others,0
5556,17965,38,29,7006.65,3,4,4,344,Loyal Customer,0
5557,17966,38,10,1963.92,3,4,3,343,Loyal Customer,0
5558,17967,372,2,223.42,2,2,1,221,Lost Customer,1
5559,17968,374,4,590.44,2,3,2,232,At Risk,1
5560,17969,166,20,2354.29,2,4,4,244,Big Spender,0
5561,17970,211,1,562.79,2,2,2,222,Lost Customer,0
5562,17971,548,1,161.94,1,2,1,121,Lost Customer,1
5563,17972,242,1,135.19,2,2,1,221,Lost Customer,0
5564,17973,52,1,337.04,3,2,1,321,Others,0
5565,17974,25,6,1739.09,4,3,3,433,Loyal Customer,0
5566,17975,15,24,6696.33,4,4,4,444,Champion,0
5567,17976,372,1,321.79,2,2,1,221,Lost Customer,1
5568,17977,29,2,1511.45,3,2,3,323,Others,0
5569,17978,365,4,1159.99,2,3,3,233,At Risk,1
5570,17979,36,4,732.41,3,3,2,332,Loyal Customer,0
5571,17980,166,4,1012.72,2,3,3,233,At Risk,0
5572,17981,411,1,239.12,1,2,1,121,Lost Customer,1
5573,17982,681,1,138.18,1,2,1,121,Lost Customer,1
5574,17983,395,1,171.71,1,2,1,121,Lost Customer,1
5575,17984,145,5,1152.19,2,3,3,233,At Risk,0
5576,17985,22,1,631.35,4,2,2,422,Others,0
5577,17986,56,1,20.8,3,2,1,321,Others,0
5578,17987,185,5,965.44,2,3,3,233,At Risk,0
5579,17988,12,14,489.54,4,4,2,442,Loyal Customer,0
5580,17989,379,1,207.33,2,2,1,221,Lost Customer,1
5581,17990,237,6,1527.61,2,3,3,233,At Risk,0
5582,17991,225,3,300.3,2,3,1,231,At Risk,0
5583,17992,389,1,252.88,1,2,1,121,Lost Customer,1
5584,17993,617,1,225.99,1,2,1,121,Lost Customer,1
5585,17994,122,11,2270.03,2,4,4,244,Big Spender,0
5586,17995,282,3,495.48,2,3,2,232,At Risk,1
5587,17996,380,3,482.33,2,3,2,232,At Risk,1
5588,17997,74,8,1962.46,3,4,3,343,Loyal Customer,0
5589,17998,380,3,639.24,2,3,2,232,At Risk,1
5590,17999,37,3,528.46,3,3,2,332,Loyal Customer,0
5591,18000,564,1,124.25,1,2,1,121,Lost Customer,1
5592,18001,12,6,924.14,4,3,3,433,Loyal Customer,0
5593,18002,376,4,244.37,2,3,1,231,At Risk,1
5594,18003,376,1,353.51,2,2,2,222,Lost Customer,1
5595,18004,362,1,157.92,2,2,1,221,Lost Customer,1
5596,18005,4,2,226.47,4,2,1,421,Others,0
5597,18006,23,4,969.51,4,3,3,433,Loyal Customer,0
5598,18007,393,1,215.22,1,2,1,121,Lost Customer,1
5599,18008,70,23,19759.08,3,4,4,344,Loyal Customer,0
5600,18009,235,8,2144.23,2,4,3,243,At Risk,0
5601,18010,257,1,174.8,2,2,1,221,Lost Customer,1
5602,18011,373,2,410.79,2,2,2,222,Lost Customer,1
5603,18012,723,1,115.3,1,2,1,121,Lost Customer,1
5604,18013,155,2,187.29,2,2,1,221,Lost Customer,0
5605,18014,28,1,162.22,3,2,1,321,Others,0
5606,18015,4,1,120.03,4,2,1,421,Others,0
5607,18016,32,7,1954.56,3,4,3,343,Loyal Customer,0
5608,18017,81,4,688.0,3,3,2,332,Loyal Customer,0
5609,18018,108,4,297.99,2,3,1,231,At Risk,0
5610,18019,52,1,38.45,3,2,1,321,Others,0
5611,18020,544,1,190.48,1,2,1,121,Lost Customer,1
5612,18021,510,2,216.41,1,2,1,121,Lost Customer,1
5613,18022,36,5,1507.25,3,3,3,333,Loyal Customer,0
5614,18024,153,2,389.78,2,2,2,222,Lost Customer,0
5615,18025,380,6,1177.72,2,3,3,233,At Risk,1
5616,18026,501,2,2074.07,1,2,3,123,Lost Customer,1
5617,18027,99,1,115.31,2,2,1,221,Lost Customer,0
5618,18028,583,1,192.05,1,2,1,121,Lost Customer,1
5619,18029,642,1,433.77,1,2,2,122,Lost Customer,1
5620,18030,4,2,230.65,4,2,1,421,Others,0
5621,18031,379,1,451.3,2,2,2,222,Lost Customer,1
5622,18032,334,1,73.5,2,2,1,221,Lost Customer,1
5623,18033,65,1,93.82,3,2,1,321,Others,0
5624,18034,22,3,754.2,4,3,2,432,Loyal Customer,0
5625,18035,36,5,1260.23,3,3,3,333,Loyal Customer,0
5626,18036,32,11,1545.49,3,4,3,343,Loyal Customer,0
5627,18037,154,15,167.42,2,4,1,241,At Risk,0
5628,18038,556,1,141.48,1,2,1,121,Lost Customer,1
5629,18039,374,4,548.22,2,3,2,232,At Risk,1
5630,18040,19,2,357.20000000000005,4,2,2,422,Others,0
5631,18041,12,38,8018.769999999999,4,4,4,444,Champion,0
5632,18042,54,2,281.15,3,2,1,321,Others,0
5633,18043,25,3,529.29,4,3,2,432,Loyal Customer,0
5634,18044,4,18,3505.61,4,4,4,444,Champion,0
5635,18045,45,1,178.34,3,2,1,321,Others,0
5636,18046,650,1,189.63,1,2,1,121,Lost Customer,1
5637,18047,381,2,326.09,1,2,1,121,Lost Customer,1
5638,18048,203,3,394.93,2,3,2,232,At Risk,0
5639,18049,437,2,500.92,1,2,2,122,Lost Customer,1
5640,18050,359,2,412.06,2,2,2,222,Lost Customer,1
5641,18051,634,7,2282.28,1,4,4,144,Big Spender,1
5642,18052,565,1,10877.18,1,2,4,124,Big Spender,1
5643,18053,71,3,571.07,3,3,2,332,Loyal Customer,0
5644,18054,393,1,176.5,1,2,1,121,Lost Customer,1
5645,18055,7,14,10142.64,4,4,4,444,Champion,0
5646,18056,288,2,554.6,2,2,2,222,Lost Customer,1
5647,18057,393,3,1188.46,1,3,3,133,At Risk,1
5648,18058,10,3,774.06,4,3,2,432,Loyal Customer,0
5649,18059,23,3,306.46,4,3,1,431,Loyal Customer,0
5650,18060,408,2,1185.46,1,2,3,123,Lost Customer,1
5651,18061,22,28,6083.81,4,4,4,444,Champion,0
5652,18062,173,6,1632.67,2,3,3,233,At Risk,0
5653,18063,391,2,186.6,1,2,1,121,Lost Customer,1
5654,18064,133,11,4481.83,2,4,4,244,Big Spender,0
5655,18065,6,29,5866.63,4,4,4,444,Champion,0
5656,18066,75,3,1440.4,3,3,3,333,Loyal Customer,0
5657,18067,40,1,396.33,3,2,2,322,Others,0
5658,18068,289,1,101.7,2,2,1,221,Lost Customer,1
5659,18069,26,11,4464.92,4,4,4,444,Champion,0
5660,18070,669,1,314.1,1,2,1,121,Lost Customer,1
5661,18071,258,6,1169.68,2,3,3,233,At Risk,0
5662,18072,186,1,247.44,2,2,1,221,Lost Customer,0
5663,18073,114,12,3859.82,2,4,4,244,Big Spender,0
5664,18074,374,2,1019.44,2,2,3,223,Lost Customer,1
5665,18075,23,20,5783.29,4,4,4,444,Champion,0
5666,18076,380,1,151.49,2,2,1,221,Lost Customer,1
5667,18077,8,18,4078.79,4,4,4,444,Champion,0
5668,18078,217,4,725.53,2,3,2,232,At Risk,0
5669,18079,45,5,4203.93,3,3,4,334,Loyal Customer,0
5670,18080,19,2,1231.5,4,2,3,423,Others,0
5671,18081,36,3,343.45,3,3,2,332,Loyal Customer,0
5672,18082,26,1,680.84,4,2,2,422,Others,0
5673,18083,398,1,463.53,1,2,2,122,Lost Customer,1
5674,18084,16,3,795.23,4,3,2,432,Loyal Customer,0
5675,18085,330,4,1341.85,2,3,3,233,At Risk,1
5676,18086,274,1,101.34,2,2,1,221,Lost Customer,1
5677,18087,98,17,14761.52,2,4,4,244,Big Spender,0
5678,18088,61,1,166.03,3,2,1,321,Others,0
5679,18089,447,1,428.45,1,2,2,122,Lost Customer,1
5680,18090,422,1,321.9,1,2,1,121,Lost Customer,1
5681,18091,593,1,360.85,1,2,2,122,Lost Customer,1
5682,18092,2,18,14693.72,4,4,4,444,Champion,0
5683,18093,93,8,4452.71,3,4,4,344,Loyal Customer,0
5684,18094,82,13,6391.52,3,4,4,344,Loyal Customer,0
5685,18095,313,5,2303.09,2,3,4,234,Big Spender,1
5686,18096,12,6,1657.87,4,3,3,433,Loyal Customer,0
5687,18097,8,11,4627.92,4,4,4,444,Champion,0
5688,18098,396,1,527.94,1,2,2,122,Lost Customer,1
5689,18099,127,1,168.31,2,2,1,221,Lost Customer,0
5690,18100,550,1,451.56,1,2,2,122,Lost Customer,1
5691,18101,11,5,622.01,4,3,2,432,Loyal Customer,0
5692,18102,1,145,580987.04,4,4,4,444,Champion,2
5693,18103,549,1,105.8,1,2,1,121,Lost Customer,1
5694,18104,37,1,754.64,3,2,2,322,Others,0
5695,18105,38,1,113.48000000000002,3,2,1,321,Others,0
5696,18106,330,6,1441.06,2,3,3,233,At Risk,1
5697,18107,442,1,165.88,1,2,1,121,Lost Customer,1
5698,18108,254,3,848.8100000000001,2,3,2,232,At Risk,0
5699,18109,2,38,9555.71,4,4,4,444,Champion,0
5700,18110,20,2,392.28,4,2,2,422,Others,0
5701,18111,589,1,405.85,1,2,2,122,Lost Customer,1
5702,18112,12,4,773.36,4,3,2,432,Loyal Customer,0
5703,18113,369,1,76.32000000000001,2,2,1,221,Lost Customer,1
5704,18114,290,1,220.1,2,2,1,221,Lost Customer,1
5705,18115,698,1,9.7,1,2,1,121,Lost Customer,1
5706,18116,68,13,2134.49,3,4,3,343,Loyal Customer,0
5707,18117,26,1,315.65,4,2,1,421,Others,0
5708,18118,11,29,6221.02,4,4,4,444,Champion,0
5709,18119,368,1,180.7,2,2,1,221,Lost Customer,1
5710,18120,214,1,111.15,2,2,1,221,Lost Customer,0
5711,18121,149,2,653.3000000000001,2,2,2,222,Lost Customer,0
5712,18122,8,6,1793.06,4,3,3,433,Loyal Customer,0
5713,18123,24,3,666.64,4,3,2,432,Loyal Customer,0
5714,18124,472,1,102.65,1,2,1,121,Lost Customer,1
5715,18125,30,4,1131.75,3,3,3,333,Loyal Customer,0
5716,18126,61,1,200.92,3,2,1,321,Others,0
5717,18127,19,4,556.13,4,3,2,432,Loyal Customer,0
5718,18128,537,1,399.29,1,2,2,122,Lost Customer,1
5719,18129,243,1,112.55,2,2,1,221,Lost Customer,0
5720,18130,15,3,1059.39,4,3,3,433,Loyal Customer,0
5721,18131,632,1,222.96,1,2,1,121,Lost Customer,1
5722,18132,504,1,220.13,1,2,1,121,Lost Customer,1
5723,18133,212,1,931.5,2,2,3,223,Lost Customer,0
5724,18134,598,2,445.0,1,2,2,122,Lost Customer,1
5725,18135,29,10,1249.62,3,4,3,343,Loyal Customer,0
5726,18136,63,5,1631.36,3,3,3,333,Loyal Customer,0
5727,18137,551,2,145.99,1,2,1,121,Lost Customer,1
